1,8,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2,3,5,6,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
