0,0,0,0,0,0,0,0
4,5,6,7,8,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
1,2,3,9,0,0,0,0
