0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,2,3,4,5,7,9,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
6,8,10,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
