6e-09,6e-09,6e-09,6e-09,6e-09
6e-09,6e-09,6e-09,6e-09,-0.97596
6e-09,6e-09,6e-09,6e-09,6e-09
6e-09,6e-09,6e-09,6e-09,6e-09
6e-09,6e-09,6e-09,6e-09,6e-09
