2.68545680168155e-15,2.88703296003988e-14,2.60219662921348e-15,1.28960532150776e-15,1.97773821989529e-15,3.54378002528445e-15,1.73884E-14,2.04193474905653e-14,2.45487168064181e-06,3.32865635442541e-16,5.90875661322253e-15,1.61321791104798e-15,9.14050822084966e-15,1.45995943595429e-14,2.53E-17,9.61E-17,3.742E-16,1.76E-17,1.603E-16,1.37E-17,1.208E-16,1.63E-17,4.25E-17,1E-77,4.97E-17
3.09569551030664e-14,4.03600520418241e-14,1.47373595505618e-15,9.77175166297118e-16,2.41723560209424e-15,4.66187104930468e-15,7.9447E-14,2.05284477756117e-14,1.02417297391949e-05,3.64526524403603e-16,5.69054937559381e-15,1.63335820505321e-15,5.96510297829965e-14,2.89138262619677e-14,5E-18,1.3E-17,8.41E-17,1.35E-17,2.12E-17,1E-77,2.93E-17,5.4E-18,1.9E-17,1E-77,2.67E-17
2.78703166591343e-14,3.92631033536702e-14,1.61689887640449e-15,1.16330376940133e-15,2.80441186736475e-15,4.96508217446271e-15,1.00433E-13,1.61105945064957e-14,1.10392126084012e-05,1.64896672658495e-16,3.30984900402531e-15,8.63168355702664e-16,6.3157295254677e-14,2.46197002520814e-14,7.8E-18,1.442E-16,3.875E-16,2.84E-17,1.077E-16,3.9E-18,1.087E-16,2.34E-17,5.93E-17,6.3E-18,1E-77
2.5183199833225e-14,2.5183199833225e-14,5.90336516853933e-15,4.62662527716186e-15,1.48591972076789e-14,3.10791403286978e-14,6.917885E-13,6.47508694736471e-14,6.21788124071541e-05,5.6032314057977e-16,1.31955066923934e-14,3.068092277999E-15,5.8055354917838e-14,7.52174528837961e-14,6.64E-17,6.621E-16,2.0547E-15,1.274E-16,4.03E-16,2.48E-17,5.056E-16,1.473E-16,3.049E-16,1E-77,3.21E-17
2.76301605843089e-14,3.63283473860882e-14,1.15372471910112e-15,7.71104212860311e-16,2.13470157068063e-15,3.94174462705436e-15,5.583775E-14,1.72213055115779e-14,7.81039510694669e-06,2.69786557986317e-16,4.41455809136848e-15,1.22847177617329e-15,5.36705556800738e-14,2.10767512525828e-14,1.46E-17,2.021E-16,6.484E-16,4.42E-17,1.338E-16,1.34E-17,1.613E-16,1.88E-17,1.354E-16,2.95E-17,7.2E-18
5.90782761440562e-14,2.49947331662393e-14,1.31373033707865e-15,1.19654101995565e-15,1.09874345549738e-15,1.76620480404551e-15,9.1439E-14,9.90792712872551e-15,1.24944149506738e-05,1.3419990040527e-16,2.52645629577527e-15,6.84330523814562e-16,1.16487042183801e-13,1.96391626777433e-14,2.4E-18,1E-77,8.82E-17,1E-77,2.15E-17,1.27E-17,2.85E-17,1E-77,8.4E-18,7.4E-18,5.8E-18
9.17824539242015e-15,8.67539713223988e-14,1.26320224719101e-14,6.4480266075388e-15,1.00456544502618e-14,1.85337800252844e-14,7.21019E-14,4.73903760117386e-14,7.88807363355527e-06,3.97796936954493e-16,1.08863869153106e-14,2.41213584269428e-15,3.12806502553214e-14,3.4625283284755e-14,7.86E-17,7.706E-16,2.7143E-15,2.336E-16,5.662E-16,1.64E-17,6.158E-16,1.598E-16,3.627E-16,1.04E-17,5.512E-16
7.22572245367672e-15,2.152896254216E-14,9.85297752808989e-16,6.64745011086475e-16,2.52187783595113e-15,5.00298356510746e-15,2.71319E-14,1.27349820713147e-14,3.14288161468029e-06,1.45747308226865e-16,3.13236080556174e-15,7.29614181273362e-16,1.69322328088394e-14,9.29271650497913e-15,1E-77,1.254E-16,4.164E-16,1.03E-17,9.77E-17,2E-19,9.39E-17,1.88E-17,4.73E-17,5.9E-18,1.99E-17
